,Source,Destination,Class,Page_Rank_Src,Page_Rank_Dst,Shortest_Path,Followers_Src,Followees_Src,Followers_Dst,Followees_Dst,Int_Followers,Int_Followees
62,2064,3138,1,0.000518500162282997,0.0006787922184591001,-1,1,2,1,0,0,0
63,2064,4949,1,0.000518500162282997,0.04393286072930526,2,1,2,95,36,1,0
64,2064,3740,1,0.000518500162282997,0.0005998550086513848,-1,1,2,2,0,0,0
65,4116,5842,1,0.00047294018756848134,0.013299809237678517,2,1,1,68,0,1,0
66,4116,3765,1,0.00047294018756848134,0.0012844718319345325,-1,1,1,3,2,0,1
67,4116,4949,1,0.00047294018756848134,0.04393286072930526,-1,1,1,95,36,0,0
68,6166,5768,1,0.000553050276645681,0.005147974557671206,-1,3,0,16,0,2,0
69,6166,5224,1,0.000553050276645681,0.0018565824494345714,-1,3,0,8,2,1,0
70,23,700,1,0.00038816539404878334,0.0004515903523650632,-1,0,23,0,5,0,2
71,23,5556,1,0.00038816539404878334,0.0006809680315072318,3,0,23,3,0,0,0
72,23,737,1,0.00038816539404878334,0.0004515903523650632,-1,0,23,1,6,0,4
73,23,3845,1,0.00038816539404878334,0.0007810460562827715,2,0,23,4,0,0,0
74,23,5554,1,0.00038816539404878334,0.0020923714199030576,2,0,23,11,0,0,0
75,23,2872,1,0.00038816539404878334,0.0007013641263139273,2,0,23,9,16,0,5
76,23,2428,1,0.00038816539404878334,0.000802399719666069,-1,0,23,0,0,0,0
77,23,2218,1,0.00038816539404878334,0.0007628507511800813,2,0,23,3,7,0,2
78,23,5069,1,0.00038816539404878334,0.0009598512154681026,2,0,23,13,1,0,1
79,23,2275,1,0.00038816539404878334,0.0009542093985532036,2,0,23,1,9,0,6
80,23,506,1,0.00038816539404878334,0.0004078811636812842,-1,0,23,0,4,0,0
81,23,5451,1,0.00038816539404878334,0.0019483950650053886,2,0,23,12,0,0,0
82,23,5338,1,0.00038816539404878334,0.002253981624837165,2,0,23,16,3,0,3
83,23,4748,1,0.00038816539404878334,0.000453053698304018,2,0,23,1,1,0,1
84,23,3237,1,0.00038816539404878334,0.001007766394679495,2,0,23,6,6,0,3
85,23,2590,1,0.00038816539404878334,0.0032651136139200884,3,0,23,4,0,0,0
86,23,3243,1,0.00038816539404878334,0.0006525192524888734,2,0,23,4,6,0,4
87,23,3462,1,0.00038816539404878334,0.0007292824382138562,2,0,23,7,2,0,0
88,23,932,1,0.00038816539404878334,0.0005305349907173372,2,0,23,3,29,0,11
89,23,6750,1,0.00038816539404878334,0.004405914619158093,2,0,23,11,0,0,0
